DatasetName,GroupName,FileName,Size,Shape,Datatype
/AwakeEventData/TT41.BTV.412353/Acquisition/filterSelect_min,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition/firstLamp,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412353/Acquisition/firstLamp_max,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412353/Acquisition/firstLamp_min,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412353/Acquisition/leftBottomReference,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,2,"(2,)",int16
/AwakeEventData/TT41.BTV.412353/Acquisition/leftTopReference,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,2,"(2,)",int16
/AwakeEventData/TT41.BTV.412353/Acquisition/mire,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition/nbAcq,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition/nbDataSets,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition/nbGates,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition/nbPtsPerProjInSet1,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition/nbPtsPerProjInSet2,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition/observables,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition/offsetCalSet1,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,4,"(4,)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition/offsetCalSet2,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,4,"(4,)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition/offsetSet1,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1, 1)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition/offsetSet2,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1, 1)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition/pixelCalSet1,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,4,"(4,)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition/pixelCalSet2,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,4,"(4,)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition/planeSet1,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition/planeSet2,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition/positionSet1,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition/positionSet2,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition/projDataSet1,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,400,"(1, 400)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition/projDataSet2,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,300,"(1, 300)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition/projPositionSet1,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,400,"(1, 400)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition/projPositionSet2,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,300,"(1, 300)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition/propType,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition/rightBottomReference,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,2,"(2,)",int16
/AwakeEventData/TT41.BTV.412353/Acquisition/rightTopReference,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,2,"(2,)",int16
/AwakeEventData/TT41.BTV.412353/Acquisition/saturationThreshold,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412353/Acquisition/screenSelect,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition/screenSelectStr,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,4,"(4,)",|S10
/AwakeEventData/TT41.BTV.412353/Acquisition/screenSelect_max,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition/screenSelect_min,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition/secondLamp,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412353/Acquisition/secondLamp_max,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412353/Acquisition/secondLamp_min,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412353/Acquisition/sigmaSet1,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition/sigmaSet2,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition/superCycleNb,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition/tgSet1,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1, 1)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition/tgSet2,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1, 1)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition/userImageSelection,/AwakeEventData/TT41.BTV.412353/Acquisition,1,"(1,)",NA
/AwakeEventData/TT41.BTV.412353/Acquisition/userImageSelectionNumber,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412353/Acquisition/videoGain,/AwakeEventData/TT41.BTV.412353/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Image/acqCounter,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Image/acqDesc,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",|S7
/AwakeEventData/TT41.BTV.412353/Image/acqMsg,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",|S2
/AwakeEventData/TT41.BTV.412353/Image/acqState,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Image/acqTime,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",|S26
/AwakeEventData/TT41.BTV.412353/Image/acqTimeInCycle,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412353/Image/amplitudeSet1,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412353/Image/amplitudeSet2,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412353/Image/beamID,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Image/cameraOffset,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412353/Image/cameraOffset_max,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412353/Image/cameraOffset_min,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412353/Image/cameraSwitch,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Image/cameraZoom,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Image/cycleTime,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",|S26
/AwakeEventData/TT41.BTV.412353/Image/descSet1,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",|S21
/AwakeEventData/TT41.BTV.412353/Image/descSet2,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",|S19
/AwakeEventData/TT41.BTV.412353/Image/deviceName,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",|S15
/AwakeEventData/TT41.BTV.412353/Image/filterSelect,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Image/filterSelectStr,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,4,"(4,)",|S9
/AwakeEventData/TT41.BTV.412353/Image/filterSelect_max,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Image/filterSelect_min,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Image/firstLamp,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412353/Image/firstLamp_max,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412353/Image/firstLamp_min,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412353/Image/imagePositionSet1,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,400,"(1, 400)",float64
/AwakeEventData/TT41.BTV.412353/Image/imagePositionSet1_unit,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",|S2
/AwakeEventData/TT41.BTV.412353/Image/imagePositionSet2,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,300,"(1, 300)",float64
/AwakeEventData/TT41.BTV.412353/Image/imagePositionSet2_unit,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",|S2
/AwakeEventData/TT41.BTV.412353/Image/imageSet,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,120000,"(1, 120000)",int16
/AwakeEventData/TT41.BTV.412353/Image/leftBottomReference,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,2,"(2,)",int16
/AwakeEventData/TT41.BTV.412353/Image/leftTopReference,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,2,"(2,)",int16
/AwakeEventData/TT41.BTV.412353/Image/mire,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Image/nbAcq,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Image/nbDataSets,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Image/nbImages,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Image/nbPtsInSet1,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Image/nbPtsInSet2,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Image/observables,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Image/offsetCalSet1,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,4,"(4,)",float64
/AwakeEventData/TT41.BTV.412353/Image/offsetCalSet2,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,4,"(4,)",float64
/AwakeEventData/TT41.BTV.412353/Image/pixelCalSet1,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,4,"(4,)",float64
/AwakeEventData/TT41.BTV.412353/Image/pixelCalSet2,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,4,"(4,)",float64
/AwakeEventData/TT41.BTV.412353/Image/planeSet1,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Image/planeSet2,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Image/positionSet1,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412353/Image/positionSet2,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412353/Image/propType,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Image/rightBottomReference,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,2,"(2,)",int16
/AwakeEventData/TT41.BTV.412353/Image/rightTopReference,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,2,"(2,)",int16
/AwakeEventData/TT41.BTV.412353/Image/saturationThreshold,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412353/Image/screenSelect,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Image/screenSelectStr,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,4,"(4,)",|S10
/AwakeEventData/TT41.BTV.412353/Image/screenSelect_max,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Image/screenSelect_min,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Image/secondLamp,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412353/Image/secondLamp_max,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412353/Image/secondLamp_min,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412353/Image/sigmaSet1,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412353/Image/sigmaSet2,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412353/Image/superCycleNb,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Image/userImageSelection,/AwakeEventData/TT41.BTV.412353/Image,1,"(1,)",NA
/AwakeEventData/TT41.BTV.412353/Image/userImageSelectionNumber,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412353/Image/videoGain,/AwakeEventData/TT41.BTV.412353/Image,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412426/Acquisition/acqCounter,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412426/Acquisition/acqDesc,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",|S7
/AwakeEventData/TT41.BTV.412426/Acquisition/acqMsg,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",|S2
/AwakeEventData/TT41.BTV.412426/Acquisition/acqState,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412426/Acquisition/acqTime,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",|S26
/AwakeEventData/TT41.BTV.412426/Acquisition/acqTimeInCycle,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412426/Acquisition/amplitudeSet1,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412426/Acquisition/amplitudeSet2,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412426/Acquisition/beamID,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412426/Acquisition/cameraOffset,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412426/Acquisition/cameraOffset_max,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412426/Acquisition/cameraOffset_min,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412426/Acquisition/cameraSwitch,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412426/Acquisition/cameraZoom,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412426/Acquisition/cycleTime,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",|S26
/AwakeEventData/TT41.BTV.412426/Acquisition/descSet1,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",|S21
/AwakeEventData/TT41.BTV.412426/Acquisition/descSet2,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",|S19
/AwakeEventData/TT41.BTV.412426/Acquisition/deviceName,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",|S15
/AwakeEventData/TT41.BTV.412426/Acquisition/filterSelect,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412426/Acquisition/filterSelectStr,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,4,"(4,)",|S9
/AwakeEventData/TT41.BTV.412426/Acquisition/filterSelect_max,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412426/Acquisition/filterSelect_min,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412426/Acquisition/firstLamp,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412426/Acquisition/firstLamp_max,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412426/Acquisition/firstLamp_min,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412426/Acquisition/leftBottomReference,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,2,"(2,)",int16
/AwakeEventData/TT41.BTV.412426/Acquisition/leftTopReference,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,2,"(2,)",int16
/AwakeEventData/TT41.BTV.412426/Acquisition/mire,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412426/Acquisition/nbAcq,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412426/Acquisition/nbDataSets,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412426/Acquisition/nbGates,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412426/Acquisition/nbPtsPerProjInSet1,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412426/Acquisition/nbPtsPerProjInSet2,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412426/Acquisition/observables,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412426/Acquisition/offsetCalSet1,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,4,"(4,)",float64
/AwakeEventData/TT41.BTV.412426/Acquisition/offsetCalSet2,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,4,"(4,)",float64
/AwakeEventData/TT41.BTV.412426/Acquisition/offsetSet1,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1, 1)",float64
/AwakeEventData/TT41.BTV.412426/Acquisition/offsetSet2,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1, 1)",float64
/AwakeEventData/TT41.BTV.412426/Acquisition/pixelCalSet1,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,4,"(4,)",float64
/AwakeEventData/TT41.BTV.412426/Acquisition/pixelCalSet2,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,4,"(4,)",float64
/AwakeEventData/TT41.BTV.412426/Acquisition/planeSet1,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412426/Acquisition/planeSet2,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412426/Acquisition/positionSet1,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412426/Acquisition/positionSet2,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412426/Acquisition/projDataSet1,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,400,"(1, 400)",float64
/AwakeEventData/TT41.BTV.412426/Acquisition/projDataSet2,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,300,"(1, 300)",float64
/AwakeEventData/TT41.BTV.412426/Acquisition/projPositionSet1,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,400,"(1, 400)",float64
/AwakeEventData/TT41.BTV.412426/Acquisition/projPositionSet2,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,300,"(1, 300)",float64
/AwakeEventData/TT41.BTV.412426/Acquisition/propType,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412426/Acquisition/rightBottomReference,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,2,"(2,)",int16
/AwakeEventData/TT41.BTV.412426/Acquisition/rightTopReference,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,2,"(2,)",int16
/AwakeEventData/TT41.BTV.412426/Acquisition/saturationThreshold,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412426/Acquisition/screenSelect,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412426/Acquisition/screenSelectStr,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,4,"(4,)",|S10
/AwakeEventData/TT41.BTV.412426/Acquisition/screenSelect_max,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412426/Acquisition/screenSelect_min,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412426/Acquisition/secondLamp,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412426/Acquisition/secondLamp_max,/AwakeEventData/TT41.BTV.412426/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int16
